time;robot_x;robot_y
0.006000000000000227;0.5211347482603115;0.5134358234566411
0.3930000000000007;0.5212321467062935;0.5134706406826063
0.8149999999999977;0.5213294423651763;0.5135120886010212
1.25;0.5214274702511699;0.5135537081274599
1.5699999999999932;0.5215037510969764;0.5135819736092007
1.9140000000000157;0.5215845538513708;0.5136127623107112
2.3220000000000027;0.4803771915734507;0.5160777450745168
2.747000000000014;0.3780247136068195;0.5160922898213733
3.171999999999997;0.3023784565872735;0.5009900790198557
3.6119999999999948;0.25017240015291886;0.4777975335863508
4.039000000000016;0.21669830940785093;0.4503395882252933
4.359000000000009;0.2136923800317161;0.4468028660776741
4.718000000000018;0.21374895673921546;0.4469197153039456
5.021999999999991;0.21379672480051634;0.4470162577733263
5.430000000000007;0.2155170032882553;0.44925147316577096
5.771000000000015;0.2370309748892939;0.4869873244042964
6.081000000000017;0.2662520833158029;0.574554800968133
6.409999999999997;0.2938016941163709;0.7215295736816527
6.718000000000018;0.31251493382348305;0.8575380863142656
7.090000000000003;0.32556652945649917;0.984490871161129
7.373000000000019;0.33185144568949254;1.05920255458606
7.725999999999999;0.33697005932028895;1.1311989773216844
8.126000000000005;0.340402638501521;1.1952379612659676
8.461000000000013;0.342129523833678;1.2344293483868956
8.801999999999992;0.34355003095522485;1.2718558745770625
9.198000000000008;0.34452022063408305;1.3129844782457816
9.454000000000008;0.3444762431913377;1.3389359821624947
9.719999999999999;0.34293590878331026;1.3601740294205837
9.962999999999994;0.3426988983445891;1.3620337800308295
10.38900000000001;0.34265250499280425;1.3620279325946487
10.719999999999999;0.3426190857277961;1.3620216731115429
11.431000000000012;0.34532510337163647;1.338768335354589
11.846000000000004;0.3396806895936204;1.220822315705886
12.212000000000018;0.31694177835264026;1.089656001907588
12.570999999999998;0.28423250167253167;0.9899816539989444
12.969999999999999;0.24641537609654293;0.9185145549777984
13.38900000000001;0.20548118048414576;0.8677652364434004
13.826999999999998;0.1637902971803482;0.8374444408865566
14.25;0.14932781492934588;0.8317856458104406
14.646000000000015;0.14135374772620057;0.831313523049592
15.057000000000016;0.14003653417019166;0.8317167097853784
15.445999999999998;0.1435597675866328;0.8290871030642749
15.858000000000004;0.14372114332862548;0.8290169428119168
16.16300000000001;0.14384180274876235;0.8289668081462928
16.611999999999995;0.14401784925331204;0.8288956079133403
17.006;0.13818344169419133;0.8342660594371719
