time;count;mine_x;mine_y;mine_z;robot_x;robot_y;robot_z
10.069000000000003;1;-0.433437;0.889908;0.012733;-0.37746060546238736;0.7543912344402287;-5.956162980720603e-06
41.274;2;0.723814;0.7124;0.009095;0.6113068016351444;0.6767240217579477;-1.599252106538815e-05
55.83;3;1.27673;1.4793;0.011797;1.2296959401163083;1.3818338979699656;-1.105301621352403e-05
64.573;4;1.69992;2.92771;0.012847;1.756136732166548;2.789477509865599;-1.2409718581560258e-05
71.57099999999998;5;1.97617;3.51861;0.006102;1.9717909657897146;3.377551153822361;-1.365118248954078e-05
121.266;6;3.04819;3.51978;0.011347;2.9786571727113076;3.650191351088741;-3.77315084423846e-06
133.56900000000002;7;3.29823;1.66477;0.00646;3.194652006736284;1.7196908942864617;-9.650221681242743e-06
184.54899999999998;8;5.92009;4.63297;0.006641;5.855511542982447;4.753978169928317;-6.338222475130162e-06
228.45799999999997;9;3.47077;1.06392;0.014581;3.463586430759594;1.1734496423063197;-8.087285006050382e-06
258.19399999999996;10;2.50191;2.34458;0.00969;2.6183745167389194;2.286028117570382;-1.0438953711919968e-05
289.39799999999997;11;0.306878;1.6117;0.010413;0.3766283276338382;1.7141173378802164;-7.229651243501056e-06
299.173;12;-0.737985;1.62871;0.007207;-0.6774754234107657;1.509589319208195;-5.3014616225380284e-06
424.377;13;4.34661;4.96848;0.006978;4.2139284722205845;4.988792392197315;-6.987339777209806e-06
462.62399999999997;14;1.9586;0.302724;0.013037;1.9855526589634798;0.4213374119811209;-6.166130017616622e-06
485.58699999999993;15;2.01736;2.83034;0.012937;2.1267116384624805;2.9045069612343273;-1.1949530769449906e-05
497.059;16;2.45657;2.39513;0.006596;2.39169419706247;2.47370545418345;-7.550486880988916e-06
518.6800000000001;17;4.75718;2.90296;0.006778;4.626918460041388;2.9445167901963076;-1.119376116309398e-05
589.2080000000001;18;4.06098;1.1459;0.008531;3.915004966941024;1.1649702997366556;-9.75815133360397e-06
605.6740000000001;19;5.19594;1.16947;0.008573;5.321621279985762;1.1412594462238306;-7.172986366956596e-06
751.794;20;-1.23562;1.49132;0.009799;-1.1006299344837425;1.436845771455285;-2.4839925798575413e-05
860.3050000000001;21;5.19327;3.77028;0.009579;5.12936324800207;3.636020282939437;-1.1911809905239962e-05
882.032;22;2.77975;5.54035;0.012479;2.8688342299946528;5.607676905509629;-1.5585057894514087e-05
937.134;23;1.30226;0.851741;0.01194;1.2313969564496778;0.956658298965947;-8.155706479606728e-06
999.413;24;5.22728;1.66566;0.007635;5.13377611889051;1.6242100772242518;-1.127738106850712e-05
1039.054;25;3.5524;0.283709;0.013692;3.5390901437924605;0.4310160738700938;-7.222687760724544e-06
1413.265;26;2.32814;5.66954;0.009293;2.4483156715811427;5.62166186761877;-1.866503555717977e-05
1562.9840000000002;27;5.9931;0.913677;0.006294;6.055583752588357;1.047697016359394;-7.235909693630721e-06
2095.85;28;-1.05727;0.010647;0.008473;-1.0788542507110073;0.15831831766115845;-1.0199755251343035e-05
2219.459;29;2.30018;3.25548;0.007967;2.1691733568728533;3.2216646107871725;-1.1380875136069585e-05
2233.4939999999997;30;6.89651;3.09988;0.013541;6.773562232447193;3.185684747310842;-1.1472922393361562e-05
2435.839;31;5.88455;5.55096;0.005382;5.784256808573045;5.442381124045468;-9.719131812590404e-06
2573.1789999999996;32;-0.677531;2.25491;0.010574;-0.5347036341764223;2.2075901573446837;-8.724295102791046e-06
2663.6279999999997;33;2.64162;3.58081;0.008065;2.5945732490153746;3.438918999648931;-9.310638855009046e-06
