time;count;mine_x;mine_y;mine_z;robot_x;robot_y;robot_z
9.87899999999999;1;-0.498846;0.559704;0.011118;-0.36486514980766477;0.5341473105551419;-1.3006464994566591e-05
98.31299999999999;2;1.04162;3.4991;0.006184;0.9904524635218919;3.4133873205120335;-8.917930103602423e-06
109.37199999999999;3;1.17958;4.61949;0.007942;1.2650002983194266;4.728260725291485;-1.2055219945659307e-05
114.918;4;2.97175;2.9176;0.005427;3.1102327436361716;2.959224675824005;-7.849211251072935e-06
134.892;5;3.08625;3.80766;0.008853;3.1391068373431414;3.743567112451122;-7.613375584504534e-06
159.26399999999998;6;1.98045;1.6444;0.006222;2.0883424776806785;1.5518860260285952;-5.6675423622774834e-06
191.83200000000002;7;-0.974751;0.438346;0.010608;-0.8770029000261411;0.5503897753469349;-1.1608173116416792e-05
302.091;8;5.03287;4.16788;0.011478;5.008230753031702;4.307839054917761;-5.968148313936078e-06
349.13800000000003;9;3.34794;4.97815;0.005068;3.197804204390148;4.9937606950346565;-1.060267411862395e-05
354.9;10;4.98095;5.58188;0.012725;4.835144217776379;5.614438050380901;-3.938683848541194e-05
423.919;11;2.43309;2.57494;0.011431;2.5552309616409046;2.613178626900887;-7.827603628673269e-06
425.255;12;2.08339;3.07225;0.01017;2.193159309766402;2.9897896163174345;-1.229359071835967e-05
471.831;13;1.49574;3.69825;0.005967;1.3815186332708296;3.6540742816351504;-1.1156744954811393e-05
494.0;14;3.51679;2.81021;0.005913;3.455992556330133;2.8894921849733692;-1.1613024365874497e-05
500.297;15;6.32278;3.75483;0.011439;6.266627809321199;3.636354201040989;-1.1513328645219867e-05
512.066;16;6.39973;3.14411;0.006909;6.379671752227224;3.272987266827768;-1.687287916108532e-05
573.621;17;1.78594;3.00234;0.006616;1.8846732323225797;2.9317116769810436;-1.4389930054398148e-05
722.509;18;3.76794;3.94752;0.01426;3.817176431631023;4.08121033616297;-7.689011172401505e-06
742.926;19;2.12044;0.888885;0.014526;2.218128724042745;0.8139254756185038;-8.121366903705157e-06
770.9390000000001;20;2.95502;4.49347;0.012434;3.0742435216918924;4.499304126915053;-8.899229748737109e-06
873.225;21;6.4159;4.23344;0.012523;6.3641064104557605;4.373544851581525;-2.076541120954456e-05
989.3430000000001;22;6.05362;3.07597;0.010677;6.010669789574231;3.1902663895812324;-8.821813880940943e-06
1951.887;23;1.9109;3.93651;0.008927;1.8422670154812977;4.067521969539318;-1.018086298014767e-05
1952.598;24;2.14436;4.36284;0.008331;2.1504663074793995;4.241593479989516;-8.360276457317767e-06
1966.038;25;4.85566;3.41822;0.010755;4.75574342239984;3.3489634514788795;-6.1797958100136274e-06
1966.661;26;5.11954;3.2617;0.009709;5.025830373910515;3.354435558996137;-8.608826360053529e-06
1967.261;27;5.24809;3.30278;0.009698;5.188291325635144;3.3866432882252866;-7.66070021610693e-06
2174.682;28;3.13669;0.214902;0.005576;2.9999706519907283;0.27863027001543234;-4.566489162360909e-06
2242.218;29;3.90086;0.989261;0.006795;3.7828768091101352;0.9990249471925404;-7.284110558520435e-06
2314.02;30;0.109918;1.71389;0.01118;0.2176052291414221;1.7887796145770265;-1.1037076764048442e-05
2539.156;31;5.695;0.472599;0.006373;5.8411505557944485;0.44842428705078613;-9.38942647810484e-06
2558.935;32;3.24731;4.6838;0.014532;3.3239929985325274;4.5777224146566375;-1.2119199556830801e-05
2616.1319999999996;33;3.26653;5.3598;0.00929;3.410603413419702;5.393312059403271;-9.857165975641485e-06
2616.8379999999997;34;3.08768;5.40343;0.008977;3.224086686054917;5.466670515343624;-8.57651807857629e-06
