time;count;mine_x;mine_y;mine_z;robot_x;robot_y;robot_z
4.35;1;2.56012;0.520206;0.013209;2.5344218083068606;0.45415730733221915;-9.491881753049408e-06
36.956999999999994;2;4.0416;1.35049;0.007306;4.188690049215001;1.3271664939918726;-1.023420943410333e-05
99.819;3;0.776274;4.47956;0.011727;0.8284204155780172;4.400538390647021;-1.1967384764003525e-05
134.347;4;1.21245;1.9304;0.008873;1.2067371309749741;2.056497912524797;-5.4598443460611434e-06
135.315;5;1.61853;1.87611;0.009647;1.6145520170687497;1.7968551309749483;-8.87604708458764e-06
156.09799999999998;6;0.134744;3.13454;0.009444;0.2396019755328209;3.1991439473576437;-1.5188983558404173e-05
201.565;7;-1.11402;0.544529;0.00547;-1.1295561596852062;0.6640699582553979;-9.693909394436345e-06
319.613;8;1.81734;4.10661;0.014472;1.7028622818567947;4.010321225087541;-9.10795576800072e-06
365.537;9;2.59487;3.91713;0.014618;2.5280314369866237;3.9181419512945936;-6.8407326088391895e-06
396.468;10;2.10445;5.03241;0.005247;2.1487284069454358;5.1411478735208425;-1.200781068415313e-05
486.641;11;0.912474;0.963037;0.007865;1.0462264964783021;0.9552344343678156;-1.051240191283706e-05
513.013;12;4.87486;3.87552;0.007741;4.78372735348679;3.8241317459549182;-9.657032664357051e-06
528.197;13;5.77265;1.65392;0.005517;5.894619403057668;1.7305243109103738;-1.3195478722756449e-05
529.015;14;5.86324;1.35896;0.012172;6.009823094290774;1.3375954768819074;-6.289818781816253e-06
530.289;15;6.09875;0.652646;0.007476;6.1898699169942235;0.7270040212282292;-8.625583089713618e-06
540.68;16;5.34187;0.035567;0.008935;5.341479365760343;0.17253811168460084;-9.07291250446321e-06
551.428;17;5.51961;1.08098;0.007856;5.51753532032136;0.9480187424900776;-9.535020319192261e-06
555.192;18;6.90774;2.18218;0.010373;6.823629170186646;2.067385162514364;-7.716138720446214e-06
577.014;19;6.61796;0.69557;0.012958;6.7330619410400345;0.6063371257105258;-2.1151278830656983e-06
603.272;20;5.35539;1.383;0.007359;5.37793544602877;1.2699822889341512;-1.0244730317108403e-05
609.552;21;5.96012;4.41549;0.009338;5.967443771166342;4.354327139311159;-1.1410338417724292e-05
645.899;22;0.427721;3.36409;0.007503;0.3825234712158787;3.2784220079181914;-6.937246085782223e-06
712.715;23;3.63859;2.09345;0.008051;3.506929270047396;2.1387717529152557;-8.675184221360044e-06
784.016;24;1.90632;0.716917;0.008306;1.9758355851696578;0.7850158738077823;-1.1820280491386254e-05
807.982;25;0.755374;1.60302;0.005611;0.7320404931657819;1.516992500625943;-1.0912091200368512e-05
828.506;26;5.84882;0.738251;0.009408;5.809615652613024;0.8767009803737617;-7.848309920111679e-06
965.206;27;5.0984;5.43917;0.011351;5.210158678239541;5.34311592502073;-5.52290364515956e-06
996.155;28;0.046079;0.47531;0.012936;-0.02520100811639392;0.6056119411619497;-1.0371490701929081e-05
997.489;29;-0.65947;0.253507;0.013388;-0.6351787601348684;0.3359918133504822;-1.1784093054828526e-05
1004.078;30;-1.03601;0.388779;0.007505;-1.0233023515171276;0.2895541074797751;-1.2241857518194982e-05
1007.865;31;0.325579;1.64051;0.007135;0.22587590702635219;1.6983584994112144;-1.0158569728916517e-05
