time;count;mine_x;mine_y;mine_z;robot_x;robot_y;robot_z
20.613;1;4.87564;3.51197;0.009499;4.899442091939249;3.4070403638482873;-1.0193166766505474e-05
32.499;2;5.31837;3.89183;0.010249;5.212926873229624;3.858782096466521;-7.405058669078535e-06
41.554;3;4.18833;3.53856;0.006102;4.285095483525478;3.596204338248142;-1.0015640400328624e-05
61.143;4;2.39821;2.32137;0.009774;2.3103119527453972;2.3843532456933842;-1.0265312562918877e-05
72.84500000000001;5;2.69105;1.03452;0.01169;2.6358481031568806;0.908409595978439;-1.4388781649068982e-05
86.49900000000001;6;1.89462;1.79351;0.009395;1.767455272605717;1.8216979746483408;-8.26473423682153e-06
132.909;7;0.895287;0.887908;0.00847;0.7586498002417391;0.9065725992041826;-1.0724112446892226e-05
144.423;8;0.013245;3.21311;0.013175;0.16093513868787085;3.21083488239709;-1.1432490762602887e-05
214.386;9;0.543462;0.810428;0.013466;0.41975839431543577;0.8864994420146541;-7.247835671578967e-06
215.18099999999998;10;0.294464;0.43644;0.005081;0.4235766096359391;0.5149080251238218;-1.0910640497383689e-05
261.597;11;1.45219;2.78705;0.006587;1.3945652724860909;2.69503607233983;-8.659258898074257e-06
288.609;12;2.24939;0.644323;0.014498;2.1096211465976746;0.6370652728623795;-8.156168345704179e-06
293.729;13;1.93912;0.637452;0.011395;1.952318750454323;0.506959424084114;-1.3855272939716085e-05
554.398;14;1.65536;3.92514;0.014325;1.7369599191396112;4.046025806506786;-1.1598590229044276e-05
788.205;15;3.01264;2.13011;0.005908;3.1263939760969905;2.2081865944528936;-8.74040198386647e-06
821.436;16;1.9966;2.54972;0.008402;1.935306333428292;2.4253371331550446;-9.825255004574512e-06
908.011;17;3.86889;1.30584;0.014209;3.7970957849084126;1.4043970044774141;-7.889387191595265e-06
909.226;18;4.34192;0.918669;0.007017;4.228020961635518;0.9762302182967837;-5.431494998243969e-06
961.814;19;4.73047;0.699368;0.005798;4.608897014627225;0.6273789522504278;-8.279942308935667e-06
1018.75;20;4.39382;1.12946;0.008867;4.353117138652075;0.9859338611932137;-5.571592905199985e-06
1028.756;21;4.97594;2.01096;0.006322;4.956051403230158;2.1609447955355323;-9.58183586264108e-06
1062.817;22;4.38316;1.79767;0.009212;4.507142039292458;1.7417069298685526;-1.0706954859870943e-05
1315.662;23;3.99196;4.04655;0.01483;3.8717342440230977;4.135369805740266;-1.405549213693777e-05
1361.721;24;2.41413;1.73402;0.009354;2.403248336540809;1.8821958194960948;-1.058141494858153e-05
1419.893;25;1.85847;4.76091;0.013654;1.7243739373273417;4.719502796627394;-9.009944635280515e-06
