time;count;mine_x;mine_y;mine_z;robot_x;robot_y;robot_z
37.873000000000005;1;0.631121;2.85064;0.012021;0.4954368922293421;2.895350507039548;-1.2309235138174834e-05
48.864999999999995;2;0.243093;4.55188;0.009642;0.38494078130270365;4.5493878887748105;-9.262019498173374e-06
62.158;3;1.15901;2.39228;0.012885;1.2060892537767787;2.4864394539665984;-5.8356225197397915e-06
82.58900000000001;4;2.25407;1.74824;0.007032;2.3209119168518897;1.865740598722981;-1.099662548592964e-05
108.533;5;0.803275;5.75969;0.007867;0.8926852397393821;5.645952022681623;-7.523775002779565e-06
125.72700000000002;6;2.17553;4.57794;0.007561;2.1359665193890733;4.654209198491897;-1.649136617220409e-05
129.06900000000002;7;2.71244;3.73443;0.009997;2.6524510614343106;3.8561022388743305;-7.945729319641659e-06
161.392;8;4.60514;4.24001;0.006369;4.5149995357919;4.126194146465274;-1.0744274938880721e-05
221.43399999999997;9;2.96235;0.675487;0.007178;2.885926694278439;0.8019609541649593;-8.043413984686054e-06
256.646;10;4.87484;3.02432;0.006939;4.752274848395748;2.970488562800839;-8.449832353717851e-06
305.61;11;6.31783;4.91712;0.005399;6.19876484115572;4.9566498229987;-1.0658868530837723e-05
320.673;12;5.62303;2.76573;0.008467;5.576474462850021;2.877864487210227;-7.526982507739116e-06
331.666;13;4.7374;2.69674;0.008006;4.799010055682009;2.621595187888859;-6.399874119600302e-06
388.24899999999997;14;1.79547;3.13197;0.006653;1.7770101492822554;3.273932135371509;-1.0409610780946071e-05
401.796;15;4.66906;2.74971;0.00675;4.630313087630693;2.8890383155444073;-1.023476003850221e-05
435.44;16;3.72467;3.79847;0.011834;3.867927680977222;3.8222994870605924;-5.883415663057723e-06
438.31;17;2.38858;3.34426;0.01114;2.51906708925055;3.384664675377085;-9.996142034472688e-06
438.91900000000004;18;2.18005;3.16167;0.009824;2.2535905765287136;3.2427977979554625;-5.947332993434112e-06
482.54699999999997;19;4.94622;2.06361;0.005518;4.958317395782728;1.9152584930576262;-1.0850894121949839e-05
492.359;20;1.87099;5.13685;0.014252;1.8937005942104308;5.002592999753786;-6.775798477631767e-06
554.8580000000001;21;4.54916;1.6194;0.010759;4.687802063814431;1.5612422718932408;-1.0507689480316468e-05
583.9350000000001;22;2.51816;3.18968;0.014289;2.501248111446243;3.3360538685949797;-1.5809186817820203e-05
631.36;23;4.19249;1.95355;0.014332;4.243707566766871;1.8849940336434603;-8.9011300590143e-06
679.7130000000001;24;6.75714;2.25209;0.01126;6.64701931406277;2.3484872215081074;-8.404916780887367e-06
680.187;25;6.83149;2.35338;0.010941;6.682014443387443;2.355160274195442;-1.066464803981329e-05
712.35;26;2.34546;5.0411;0.01311;2.206802088427018;5.01266803246782;-7.242299100547467e-06
776.5160000000001;27;5.17183;0.726014;0.007417;5.092361180338649;0.8466331913511218;-1.0379599085036384e-05
1031.562;28;0.89589;2.99797;0.008995;1.002165845227199;2.909879117957822;-1.0469915323794987e-05
1117.176;29;2.83314;0.142702;0.005029;2.8013485562515448;0.26686189741163235;-1.0201143089486053e-05
1161.721;30;3.61833;0.9533;0.006061;3.638502862675279;0.8189728920640835;-8.208479242374084e-06
1420.3339999999998;31;3.39979;1.0148;0.007263;3.4991582026075094;1.0952090913930177;-9.414637830894995e-06
1527.654;32;6.8719;1.50679;0.006521;6.739681463715417;1.449656038608609;-2.6865154161056365e-05
1578.9569999999999;33;2.63594;5.27637;0.010869;2.5398006479572195;5.39147680494449;-8.178031115999712e-06
1656.7839999999999;34;3.12343;4.98208;0.011196;3.143498854327304;4.832542035758395;-1.0377849929570082e-05
2318.895;35;0.924338;0.340478;0.011557;0.8702950618232318;0.4785962121210477;-8.582756333613828e-06
2451.474;36;4.28509;0.316613;0.011561;4.256234358770372;0.4382821704295443;-7.907737111668284e-06
2452.393;37;4.23457;0.153685;0.013241;4.333603642224337;0.26278112623007305;-8.232436874058141e-06
