time;count;mine_x;mine_y;mine_z;robot_x;robot_y;robot_z
12.066000000000003;1;-0.112639;0.651005;0.010871;-0.0680879764420449;0.5317423770550992;-9.848567403322045e-06
23.208;2;-1.60588;1.02243;0.01072;-1.5530193762855626;0.8903537084855282;-7.2364172473485255e-06
24.464;3;-1.12581;1.51543;0.008475;-1.1882759953789104;1.3956036493624269;-1.054509160672637e-05
36.792;4;1.329;1.54232;0.007864;1.2160490257745336;1.63081925140632;-9.886724349639914e-06
80.052;5;1.51151;0.869746;0.009125;1.6628928578570001;0.8685687197875479;-1.2514509301786436e-05
696.311;6;0.797065;0.860474;0.006137;0.927961260983531;0.8028548872005775;-1.0042310274134547e-05
829.3480000000001;7;0.95209;2.09094;0.006809;0.8836809938768553;1.9705493731544734;-8.365980222649338e-06
830.302;8;1.11295;2.4382;0.010087;0.9745667010553104;2.438971708762295;-1.1718271926267065e-05
830.8280000000001;9;1.04641;2.58256;0.008835;1.0102688089544851;2.700265778985025;-6.131710662344442e-06
880.9770000000001;10;1.54241;1.71786;0.014694;1.6651718197084509;1.646495952942103;-8.024230955892137e-06
945.972;11;3.75762;2.85941;0.012668;3.6293334853501884;2.78916187945282;-1.0929397002246849e-05
949.0330000000001;12;4.06342;4.03636;0.010848;4.001640596670959;3.9168756129380173;-6.4577372932486665e-06
1009.6200000000001;13;5.72619;0.78266;0.006755;5.601238807371769;0.8541124482130569;-9.978483701836294e-06
1049.6960000000001;14;4.2895;4.31481;0.005897;4.208716940085926;4.400363847442022;-8.272754805686844e-06
1122.527;15;4.28906;2.62287;0.014083;4.374811380994152;2.5033985575851325;-8.713882158936648e-06
1123.471;16;4.38813;3.11027;0.005954;4.354882212352257;2.9751949923566134;-1.226887318717465e-05
1180.231;17;6.49183;4.42798;0.008914;6.345289424059365;4.417643702922184;-6.645184328211984e-06
1204.496;18;3.72962;4.77073;0.01497;3.808616675431385;4.8893221859100136;-1.1644190331894233e-05
1205.95;19;3.00695;4.94194;0.013516;3.1075222394352635;5.042505208816426;-4.910850072266382e-06
1288.8500000000001;20;6.14493;1.65051;0.011682;6.006788276119678;1.7125502327150268;-7.481610363648666e-06
1301.046;21;4.07395;3.22836;0.011399;4.058898119951968;3.0979159085406582;-9.573617692753417e-06
1329.746;22;0.809032;0.370847;0.010412;0.7949675086164475;0.5209052573938708;-8.098915807573659e-06
1504.065;23;3.46237;4.53235;0.007467;3.494193518078484;4.404371948228949;-1.1235077033603519e-05
1528.6770000000001;24;0.189555;4.26577;0.010226;0.28794856268176267;4.375934134842153;-2.902984843794823e-05
1581.307;25;2.54112;3.63109;0.01244;2.3952416012933866;3.6637819025497613;-1.6079006854345657e-05
1589.237;26;6.14741;2.27552;0.007267;6.020806903455114;2.307868279666069;-1.1183216728685025e-05
1847.386;27;5.90389;3.87016;0.009577;5.967323496823395;3.7362465227752066;-1.2884540397068572e-05
1848.146;28;5.7444;4.03745;0.010754;5.787886184824929;3.9094654555127;-6.844783099729801e-06
2251.687;29;3.39803;4.13058;0.005734;3.250473610927042;4.1526132504157305;-9.20564257642087e-06
2341.096;30;2.2515;4.91778;0.005248;2.1288090524562637;5.0020987670622645;-3.980641226378201e-06
2724.2;31;3.80024;4.60954;0.013617;3.8211471538368262;4.465859760194301;-5.583891307614497e-06
2769.007;32;6.72402;1.66208;0.008712;6.603290021325038;1.576574565253629;-1.641510945424307e-05
