time;count;mine_x;mine_y;mine_z;robot_x;robot_y;robot_z
3.361;1;2.03656;0.364382;0.009474;1.9609130147794307;0.4909954200343276;-7.26559894173584e-06
24.035;2;2.57781;3.57626;0.012443;2.5143389723794938;3.454111506737225;-7.29598883045246e-06
26.866;3;1.45344;4.51668;0.006962;1.4791112159827657;4.419413625155233;-8.726280818351778e-06
38.128;4;1.28584;3.67768;0.005956;1.2320284996257298;3.811377416043555;-8.542153576096556e-06
38.776;5;1.57;3.5197;0.008503;1.5179140353367426;3.6589163995482723;-8.898821782021143e-06
39.966;6;2.153;3.319;0.008915;2.0422128680672507;3.3775678819397092;-8.967657790102251e-06
68.634;7;0.855058;2.67624;0.00673;0.7418720499568058;2.7524917005744616;-8.740950252793256e-06
79.392;8;3.54956;4.59873;0.008564;3.4882526498615953;4.505035284851018;-1.059867210567722e-05
91.839;9;2.0498;1.26816;0.00524;1.994355659851068;1.3798662029360664;-8.717731849697263e-06
97.653;10;0.813033;0.656566;0.012684;0.7614493405127776;0.5229730015800486;-9.874758190760169e-06
114.435;11;0.558469;2.12164;0.00532;0.4845194743608089;1.9971096508259862;-7.732439677408942e-06
147.73299999999998;12;2.52556;3.7014;0.007164;2.5494939027372165;3.5662242973653773;-9.561594245133948e-06
156.43099999999998;13;3.57926;3.00191;0.009422;3.5146637320163605;3.1108636751218794;-1.1638132583702276e-05
159.00799999999998;14;3.76451;1.73382;0.005888;3.6946443219583798;1.8348581500262218;-1.1428074776796693e-05
195.97699999999998;15;1.10689;3.30098;0.010812;0.9572371692587031;3.314085766277822;-1.2950875792318295e-05
246.29;16;1.76372;2.87884;0.011163;1.6304767708354877;2.920646375556473;-1.3922795893361178e-05
282.537;17;4.03321;4.31401;0.013839;3.912506980062237;4.22687168310053;-1.005707280818044e-05
355.50399999999996;18;2.79404;4.71704;0.012659;2.8644378741881398;4.586680640244869;-5.315259225958935e-06
392.878;19;0.584327;4.95665;0.005244;0.5580502099420075;4.80712080458373;-9.108122599483376e-06
403.23699999999997;20;5.36046;2.64848;0.012071;5.290963711797157;2.7610209989210497;-1.190867062902598e-05
457.65799999999996;21;1.22086;4.88576;0.01493;1.2863582341465014;4.7595955384324675;-1.1124273584264127e-05
483.173;22;4.06055;0.970393;0.008094;4.111656835583031;1.0884365373114862;-8.149375915884188e-06
498.085;23;4.00757;2.88678;0.013879;4.0996555239823484;2.783504742424009;-9.649696320931933e-06
575.504;24;2.87432;0.654529;0.007369;2.8697446250213363;0.8055207880532652;-8.341698457897673e-06
614.685;25;1.58272;4.55523;0.00558;1.5623017159279222;4.696551297081004;-9.854356677281573e-06
871.34;26;4.82327;0.996661;0.011067;4.8606375899811;1.139559188217059;-8.242343620148279e-06
947.96;27;5.06122;4.59102;0.013464;5.031503392461597;4.727309490287204;-1.3141413542604174e-05
1607.5230000000001;28;5.3417;4.11534;0.012673;5.263866941269616;3.986085947073201;-9.625214518724917e-06
