time;count;mine_x;mine_y;mine_z;robot_x;robot_y;robot_z
228.432;1;1.98745;1.9912;0.007743;1.8981053935273826;1.8980319569889463;-5.861228876254121e-06
238.18300000000002;2;0.716117;1.75221;0.005754;0.8157546304288789;1.8073167316136558;-1.8247482941557286e-05
272.07000000000005;3;2.5272;3.32674;0.005761;2.571954913790247;3.190436248810422;-1.7182674374258827e-05
459.755;4;1.83796;5.16532;0.010144;1.8764720194457372;5.057175915045809;-1.252446676856464e-05
497.7919999999999;5;2.82218;3.7885;0.00809;2.960636384135686;3.8216810806823496;-7.5140943929796755e-06
527.875;6;1.62242;3.05277;0.013343;1.6049825364672992;3.0788195529578206;-9.628117063995023e-06
580.4649999999999;7;4.46664;4.69783;0.01487;4.504487398415205;4.5815821021120815;-8.693425367314878e-06
719.679;8;5.19785;2.85594;0.007073;5.131131649011266;2.766590107226891;-1.1360832401892396e-05
767.141;9;3.72469;4.97674;0.009416;3.858965011007173;4.90847281270169;-4.461633535484885e-05
778.584;10;4.14419;3.40831;0.006166;4.032260857295087;3.346676320916508;-6.160441725900495e-06
782.747;11;4.10039;1.20929;0.012723;4.01351521782863;1.292356048901793;-6.192339278187492e-06
793.288;12;2.547;0.52852;0.007677;2.6077762429650244;0.6274394978044717;-9.797784656002256e-06
838.231;13;3.37218;4.22917;0.011013;3.5024557417836597;4.1967662181491034;-6.722487522176079e-06
839.5709999999999;14;3.05677;3.54159;0.012839;3.132336106941024;3.666249021967199;-6.847044279834069e-06
865.88;15;5.20795;1.9284;0.007118;5.285098908930199;2.0312829608392344;-1.4440537064269038e-05
879.973;16;6.44057;2.2524;0.013563;6.348655238253273;2.1331663262840492;-9.268689538804303e-06
897.211;17;6.22543;2.31298;0.009557;6.2538673168804575;2.165731831610006;-4.401809237608578e-06
995.954;18;5.96064;1.50564;0.007275;5.847108350349652;1.4632386997169258;-2.1215337330130618e-05
1048.425;19;4.81461;0.862239;0.005009;4.739766499292662;0.934857713543686;-1.2171405984338218e-05
1132.148;20;3.77071;1.67397;0.014353;3.909028458872961;1.6934054451019085;-7.62718668967724e-06
1554.074;21;3.29853;1.22575;0.009876;3.232942501667411;1.2894413745504687;-1.2979939103388571e-05
1761.983;22;5.98304;0.215776;0.014814;5.86838930582424;0.11830450954400325;-2.636989622495367e-05
2030.7079999999999;23;5.2909;4.90913;0.011768;5.376781010474123;5.0005368691391565;-1.2450786055866886e-05
2070.525;24;4.19947;3.76166;0.012649;4.13865965843639;3.8964233868359166;-9.008045709326534e-06
2286.9150000000004;25;4.56548;4.85471;0.01384;4.451567864892616;4.951764982804467;-2.1802592547588706e-05
2288.407;26;5.09948;4.5662;0.006685;5.130268870668973;4.699698546420096;-9.40896940695296e-06
2483.28;27;3.36673;2.91965;0.006631;3.368585544339349;2.7972623127523395;-1.1369366205205705e-05
