time;count;mine_x;mine_y;mine_z;robot_x;robot_y;robot_z
0.003999999999990678;1;0.628853;0.426607;0.008888;0.51469129046048;0.5105068451510567;-5.594802866503573e-06
29.902;2;0.770254;0.340954;0.006965;0.7900023265058806;0.45077978022629617;-6.002301651344272e-06
30.77900000000001;3;0.801918;0.252723;0.00828;0.7570690682517529;0.3419059618477524;-6.327808551909869e-06
40.10799999999999;4;1.14549;3.3922;0.006024;1.259405652571086;3.369104123838413;-9.427408672418175e-06
57.985;5;2.36544;1.58508;0.008903;2.3372671664440845;1.6140059998326022;-1.1794437175641909e-05
168.87400000000002;6;1.64492;1.33496;0.012667;1.7356347073262526;1.447624680881001;-1.3176384462729174e-05
179.15500000000003;7;1.61984;1.02389;0.006798;1.7232688299004244;1.0959866243393919;-9.61080749358259e-06
219.70600000000002;8;3.9301;4.2001;0.013155;4.0410068872552705;4.197565024350671;-1.0266323087333024e-05
257.235;9;3.07545;4.33899;0.012415;2.977005299040632;4.350959997978077;-1.0178377891151974e-05
263.533;10;5.43177;2.47161;0.010047;5.357528711966305;2.490368457250032;-1.2975492075999878e-05
264.42900000000003;11;5.84367;2.20554;0.011935;5.701236946509325;2.2066506386142;-6.101113981773348e-06
279.809;12;3.20694;3.56915;0.013812;3.345124812110479;3.5258335457590246;-8.181050146525287e-06
316.60900000000004;13;4.5929;4.44686;0.01236;4.460630441276563;4.436049484431583;-5.722311369554811e-06
318.51800000000003;14;5.01386;5.2017;0.013113;5.104450105906662;5.111792117936542;-1.0690258245116963e-05
332.068;15;4.38602;4.72825;0.014803;4.4850659093484415;4.659845323636973;-9.287151618228573e-06
335.394;16;4.01856;3.13988;0.010227;4.130117871358761;3.041205518054467;-5.372631365362784e-06
389.129;17;5.79404;0.804284;0.014749;5.840551945156175;0.8377230645373778;-7.092485429432971e-06
412.328;18;3.12462;5.48802;0.005864;3.27084813794859;5.496888503413957;-8.404484520461997e-06
501.626;19;4.51728;4.15443;0.009068;4.648077028868967;4.17724594540896;-5.5448322025877794e-06
521.756;20;3.00505;0.701436;0.010105;2.9751132170250543;0.6562917550857787;-7.770298254213687e-06
630.631;21;6.72172;2.18675;0.007414;6.622542366508002;2.075577073162569;-8.23034786133145e-06
816.572;22;5.47674;3.23016;0.013744;5.488959208411407;3.3708975519706526;-6.906333691773098e-06
897.876;23;5.49931;0.67328;0.008824;5.372394720890934;0.712558481306169;-1.0678524258452698e-05
982.059;24;0.4515;1.7654;0.011983;0.5034971336622883;1.6246959080116838;-7.891605895066212e-06
1155.83;25;3.94181;1.75531;0.012163;3.8135110084268433;1.8000129543142473;-1.6349862815831506e-05
1188.08;26;4.55599;5.25046;0.007367;4.474263683937605;5.3322624554446305;-1.7098254787028394e-05
1213.519;27;2.37211;5.14775;0.009162;2.3324307105744317;5.06534536056101;-9.976144743292087e-06
1249.522;28;6.44591;4.65993;0.010371;6.448013961386636;4.5506626717337;-5.238852684729539e-06
1258.379;29;6.63392;4.404;0.010214;6.662405953860715;4.49613298238562;-8.632774141256044e-06
1260.26;30;6.33195;3.51777;0.007702;6.33096458741039;3.621610795030547;-1.0042102061014191e-05
1358.772;31;6.93319;4.31627;0.009983;6.796097286512513;4.376460388158771;-4.68499274295861e-06
1524.318;32;0.690304;3.9726;0.007869;0.7886177685558788;4.028398632767336;-1.1135319242260022e-05
1525.092;33;0.598205;3.9981;0.007765;0.5503212938237172;3.898911031023502;-1.0389905619214573e-05
1831.553;34;6.34268;2.18774;0.009;6.376936196074603;2.0418255160520618;-1.2837910148499887e-05
1832.248;35;6.29198;2.44134;0.006505;6.317988143507232;2.348451013236101;-1.4424819586803667e-05
2004.0120000000002;36;3.86676;2.13514;0.01367;3.9923677524277377;2.171332346728086;-1.0311266263555302e-05
2454.373;37;3.77603;0.355908;0.009877;3.646706215581829;0.3454084033346872;-1.0899696741444032e-05
