time;count;mine_x;mine_y;mine_z;robot_x;robot_y;robot_z
1.5659999999999954;1;1.17193;0.423617;0.008324;1.1094403443796073;0.46102328279357885;-1.0252247341174109e-05
36.907;2;3.4333;5.44077;0.006193;3.4558951467501346;5.327103111912627;-1.2995418646639945e-05
47.48899999999999;3;1.43786;4.43265;0.013546;1.3935219493316706;4.545335540016632;-1.0040594989497997e-05
49.89699999999999;4;0.191258;3.94391;0.010596;0.32751333044168324;3.9914556272697683;-1.0018433254595921e-05
70.76599999999999;5;1.51191;5.38271;0.009851;1.580947055927069;5.419540991336894;-7.962582569871063e-06
98.8;6;2.83025;4.85369;0.01095;2.715528767125705;4.866211547990433;-1.1605386613346841e-05
99.933;7;3.31887;4.61354;0.008312;3.2484924928819563;4.6743528208989735;-9.333807340805578e-06
100.92299999999999;8;3.72289;4.40434;0.011677;3.7136103222455894;4.504971315963428;-8.122672316691198e-06
112.849;9;4.87269;3.86314;0.005695;4.919212985054352;3.730587389220452;-1.0927241763228346e-05
167.75799999999998;10;1.09927;2.17609;0.005288;1.1981013837552021;2.2074528302301792;-6.394742293254485e-06
179.265;11;0.636996;2.73988;0.014392;0.7163006055449163;2.8121300084458047;-8.74250725510159e-06
190.05;12;1.40297;0.551672;0.005607;1.480562419434934;0.5527516544325612;-9.673444230993977e-06
258.66299999999995;13;3.26124;3.35114;0.005953;3.164663680169519;3.441259284739832;-7.457070611074923e-06
260.849;14;4.13719;4.04269;0.014033;4.056427030227996;4.073130057625825;-1.035263531425426e-05
280.29499999999996;15;3.42299;3.1958;0.012271;3.537239555020279;3.2648778368880156;-8.525426980703077e-06
282.93899999999996;16;3.07999;2.81814;0.013639;3.1881356532456917;2.9233842766566354;-1.018569410168868e-05
301.69599999999997;17;2.97867;4.27609;0.008576;3.1186158393144208;4.227770783495907;-2.8450262503764562e-05
783.414;18;3.90437;3.20601;0.011164;3.7846833086833684;3.2882232840018726;-5.494385156318282e-06
788.4060000000001;19;5.26774;1.25301;0.009553;5.362664509807466;1.354502389973736;-1.1214789204076064e-05
800.202;20;4.52252;1.20651;0.00652;4.543214221641801;1.100921501404605;-8.972796572512265e-06
844.1850000000001;21;4.29251;3.16297;0.010519;4.358953803164417;3.0320656872572673;-7.888145108502637e-06
846.488;22;3.20873;2.55461;0.011703;3.3069765529302066;2.5651418441891884;-7.882076883264366e-06
862.995;23;2.94806;1.80457;0.006504;2.823860852346422;1.774140521028734;-7.96458526175492e-06
954.028;24;1.4501;4.08383;0.005722;1.525558011275877;3.965960213012928;-9.309068581479785e-06
955.402;25;2.03566;4.61275;0.014933;1.9825946370382432;4.478922430295222;-1.1218444808964306e-05
1053.9869999999999;26;0.643729;4.76339;0.010161;0.5634933638232109;4.66105845777463;-7.58271581755704e-06
1153.221;27;1.84928;0.061049;0.005879;1.9851795300653898;0.0936023352976185;-1.9130066164326637e-05
1252.4019999999998;28;5.43248;4.2906;0.008672;5.3554819168439005;4.199332480269437;-1.1341117812310036e-05
1372.778;29;4.20749;2.51;0.006678;4.22070821218118;2.3679458739172676;-7.3191474552723734e-06
1375.511;30;5.412;3.25653;0.006297;5.360984059464424;3.120895126450447;-1.3069418344929112e-05
1395.916;31;3.412;4.75649;0.007075;3.3430501711144647;4.883195759111992;-9.033623727890822e-06
1596.22;32;2.9775;1.08017;0.014724;3.023603298350542;1.2095092023057625;-1.0519747655136219e-05
1631.289;33;2.09535;4.26626;0.014481;1.9755645873450245;4.350378359088082;-9.160233611950341e-06
2260.6000000000004;34;0.74648;5.84324;0.011544;0.8820339737333528;5.8105103338626956;-1.6940962565714646e-05
2282.8650000000002;35;0.222284;3.26298;0.00552;0.35794169378626733;3.2687749076575305;-8.181768302494008e-06
