time;count;mine_x;mine_y;mine_z;robot_x;robot_y;robot_z
1.1000000000000014;1;0.840114;0.347907;0.014402;0.8672969232929884;0.48332680418310014;-8.210651954016629e-06
23.784;2;1.94593;2.66181;0.00876;1.9072639271846183;2.540549419290285;-1.2505430553370195e-05
27.763000000000005;3;0.416948;3.93421;0.007586;0.5236069787348171;3.969958858899474;-6.604383065159786e-06
40.134;4;1.33822;0.754843;0.010387;1.4104902585343586;0.8169589552236116;-5.244239716553634e-06
95.591;5;0.534358;0.317872;0.011235;0.6304381239763511;0.3673172234802287;-1.0133380280528265e-05
221.69599999999997;6;1.69271;3.21129;0.012675;1.8168852369554929;3.1654816270963235;-6.830093197060516e-06
225.40499999999997;7;2.8774;4.7494;0.012196;2.777492655628875;4.669049800540126;-7.190440080399874e-06
237.43399999999997;8;0.508993;2.70241;0.014165;0.5124082037828422;2.7755158273288014;-1.0680787828433458e-05
273.034;9;0.773046;5.89776;0.009;0.9139490140232998;5.906877196466591;-1.0033087703625182e-05
280.058;10;0.587775;5.79784;0.009693;0.7107239804876427;5.837893759138071;-1.7318777813107866e-05
307.783;11;2.38858;3.59735;0.009999;2.3450941885890653;3.6777882409429594;-1.0134407110382049e-05
1279.081;12;3.09835;3.24399;0.011937;3.009520165317607;3.1212905908907476;-1.3095169180191851e-05
1405.154;13;3.83336;2.89868;0.011068;3.6894535711985124;2.876992300159799;-1.2767650282598936e-05
1417.045;14;6.59219;0.526566;0.006747;6.699622172597207;0.4646601829597218;-8.026416370342238e-06
1419.919;15;6.15541;0.799029;0.006242;6.302173830319235;0.8126996442410768;-1.1665679450326844e-05
1445.599;16;6.27017;5.50852;0.00694;6.25205845507993;5.642176212592314;-1.3875514190294508e-05
1477.831;17;6.4997;3.97827;0.012979;6.398073660627215;3.9339295346763685;-1.1614227688500067e-05
1478.859;18;6.648;3.37125;0.007799;6.655753249164222;3.4892855458497087;-8.44718803003422e-06
1539.417;19;6.66086;3.14557;0.006939;6.7784457207003745;3.057244859479786;-9.998708833572345e-06
1584.572;20;6.37189;2.50865;0.007592;6.342426727422496;2.6010602439150503;-1.078377567647823e-05
1585.422;21;6.6411;2.22178;0.007291;6.512497327905565;2.211552792787081;-7.129362950036161e-06
1586.088;22;6.76831;1.93716;0.005219;6.645997363693617;1.9064331655980786;-1.2219563071097506e-05
1590.004;23;6.58619;1.51818;0.014744;6.694823140984911;1.4713911394734787;-1.0732916017303085e-05
1593.566;24;6.17576;1.66224;0.01314;6.277497014276128;1.630100553935152;-8.79683673761511e-06
1594.6;25;5.92985;2.09717;0.007029;6.049167860973945;2.0939422014686224;-1.2036429302742652e-05
1650.242;26;0.906979;5.27584;0.009914;0.7753178316786205;5.215109126777328;-1.0954774817016621e-05
1652.352;27;1.34703;4.22653;0.007033;1.3117275847562608;4.306750660890314;-1.491478008390501e-05
1653.595;28;1.67228;3.6498;0.012861;1.6280844925817484;3.771887979951128;-1.1332523603965056e-05
1669.458;29;1.7349;1.61341;0.011538;1.830378763094014;1.547701416792899;-7.725350900853606e-06
1678.84;30;0.739912;1.76523;0.007999;0.6000661770812883;1.7940000117999932;-1.0721673358859984e-05
1830.199;31;6.18366;3.87084;0.008674;6.082108704268681;3.942556006953599;-7.682405669753173e-06
1864.2359999999999;32;5.17841;5.03408;0.005579;5.27024023288309;4.999018146038606;-1.2040955918241752e-05
1920.134;33;3.52577;3.82519;0.006699;3.411626462834437;3.7497078071516117;-1.2329232066746187e-05
1936.066;34;2.68099;4.07434;0.012192;2.7846823505290033;4.148516274759898;-6.6463170700463425e-06
1985.126;35;4.363;2.78224;0.012873;4.240649330054924;2.73222530375997;-1.2057093622033083e-05
2005.764;36;3.12868;2.6151;0.012752;3.2752228791746503;2.6398542676569745;-7.877346503620819e-06
2006.4569999999999;37;3.06817;2.67611;0.011091;3.044402903658207;2.777671975587585;-2.1503945965783977e-05
2065.1890000000003;38;3.24115;0.761491;0.009219;3.1369198145212396;0.6901220745694634;-1.1925869284178797e-05
2130.3950000000004;39;5.31454;3.98858;0.00609;5.225474909121942;3.9149845558688647;-9.474273286139145e-06
