time;count;mine_x;mine_y;mine_z;robot_x;robot_y;robot_z
14.167999999999992;1;0.74249;0.646275;0.006044;0.6970865400821921;0.5077652042554207;-1.561408164417466e-05
103.705;2;1.15761;1.80156;0.010376;1.0269221981715022;1.8626115266240693;-1.7024954498241762e-05
106.04799999999999;3;1.7576;0.916884;0.00763;1.7279926881441379;1.0415080949027242;-6.500590080015661e-06
160.99699999999996;4;2.62764;0.585631;0.010544;2.6648474169419343;0.44016867940476345;-1.0303902012322175e-05
171.66899999999998;5;2.76335;3.10894;0.005432;2.668828444916943;2.9920483897046375;-8.508610803502348e-06
172.962;6;2.21067;3.52277;0.010032;2.1636755851002367;3.382195933967937;-1.3123885086296222e-05
213.13799999999998;7;3.8193;2.94598;0.010577;3.679324007882395;2.9878827183436627;-9.81040778360795e-06
249.40099999999995;8;2.7565;1.00576;0.014553;2.894098136197505;0.9814900606355328;-1.3098671843490145e-05
424.64300000000003;9;1.92417;3.3031;0.008436;1.889044720215477;3.4291691382284153;-1.428602262925141e-05
461.836;10;0.606332;3.93849;0.010689;0.5735016528569146;4.080468943759234;-7.516345100957306e-06
509.976;11;0.29354;3.45606;0.007585;0.29610462808029864;3.606716491671248;-1.1266361957494586e-05
676.475;12;4.10942;3.36834;0.008112;4.128312522686471;3.2315562158153943;-7.71184939414929e-06
688.182;13;3.25215;2.79325;0.014316;3.139054269019767;2.8592403734915792;-1.4004285490139962e-05
738.66;14;3.70835;1.147;0.006006;3.8350413738579294;1.1595245904020763;-1.1262824381397946e-05
744.31;15;1.77778;1.9726;0.008002;1.7823244923574415;1.8247990631972963;-8.857925626760271e-06
886.225;16;2.50249;3.68411;0.009236;2.3968918998487894;3.5851419020676007;-8.093210842021609e-06
906.608;17;4.64522;2.2054;0.010392;4.499830626069664;2.239193432265502;-6.897312292617613e-06
976.6869999999999;18;2.0025;1.2161;0.006417;2.144725708328955;1.177869404977278;-1.266322536469175e-05
1072.453;19;1.19454;0.350052;0.007717;1.286776515561789;0.23190464280915243;-7.920055126633962e-06
1116.958;20;2.31886;1.60628;0.006866;2.360057775962429;1.4681218294776377;-6.3420606884953545e-06
1426.56;21;4.70429;4.24857;0.00852;4.5698597094407;4.308014169736439;-1.0213256726409464e-05
