time;robot_x;robot_y
0.0019999999999988916;0.5013552638550102;0.5015056897449334
0.2289999999999992;0.5010414430494989;0.5015311088965688
0.4109999999999996;0.49978259268812597;0.5014357732054039
0.673;0.4980351912333595;0.5009863951477548
0.9069999999999983;0.4965521052721654;0.5002622705361027
1.0609999999999982;0.4954079641581679;0.49968696138234114
1.299999999999999;0.4942957333335387;0.4988109217743008
1.516;0.49338240200226374;0.4976535161359162
1.804999999999998;0.4924777114877917;0.49585856811039575
2.0169999999999977;0.4920838612321042;0.49443770342202353
2.1659999999999986;0.49195501038937883;0.4934047913437549
2.3710000000000004;0.4916194464060925;0.4959595068854118
2.5669999999999984;0.4891461031534006;0.5160921033118805
2.7539999999999996;0.4846018644409173;0.5474091380268232
2.9410000000000007;0.47940120856627655;0.56480476708949
3.174999999999999;0.4767901737036619;0.5694279109835713
3.380000000000001;0.4777742310120162;0.5683406110937343
3.581999999999999;0.4788859932001093;0.5674451950851866
3.7539999999999996;0.47994195433691234;0.5668328853173994
3.955;0.4812087731247273;0.5663266399395993
4.179;0.48172587984832593;0.5661334387279062
4.458999999999998;0.48310973535890916;0.566094146763303
4.656999999999998;0.4769800672713189;0.5651196097742057
4.950999999999999;0.4360530483456747;0.5549822373001814
5.2509999999999994;0.38264931323249474;0.5343301437406062
5.435999999999998;0.3649363831945505;0.5231415876635764
5.718999999999999;0.36219732511754216;0.5209082993937263
6.025;0.3633567750430934;0.5227203546374066
6.3149999999999995;0.3640237308802228;0.5246445879708515
6.551999999999998;0.36421114906184615;0.5262080313724331
6.754;0.3641912504657801;0.5273900591799673
6.904999999999999;0.36401780853335886;0.5284573876002099
7.1240000000000006;0.3653435526812569;0.525316422475994
7.409000000000001;0.3831167208619268;0.4939495881900469
7.618;0.4164391797860522;0.4525964170761495
7.859;0.45694552213583317;0.4155019705595572
8.173;0.48368082142040597;0.4011937563769258
8.411;0.4835637313241118;0.4011445798108627
8.624;0.48207443464130373;0.40108058802541485
8.825999999999999;0.48071658946001133;0.40079407903692654
8.973999999999998;0.4797558081688527;0.4004454820148725
9.124;0.4788419074584212;0.3999969116775566
9.319;0.4784800104633825;0.3998629565748103
9.525999999999998;0.48227103676384375;0.40419317112267367
9.731999999999998;0.4984423728715746;0.42793361090953574
9.859;0.5120052439056454;0.45260735403980973
9.981;0.5268599490596518;0.48438625052158696
10.126;0.5447175688023947;0.5310689012906462
10.316;0.5565964824957393;0.5793008789381072
10.623;0.5664180699683143;0.6233664622827442
10.813999999999998;0.5696780795453088;0.6339332566999781
11.014999999999999;0.5696009953341427;0.6335079708959039
11.167999999999997;0.5694932047577446;0.6324270114240638
11.371999999999998;0.569555129586892;0.6309787494200475
11.583999999999998;0.5698619371302347;0.6295280389825991
11.787;0.5703722494986111;0.628213128616619
11.967;0.5708387849354706;0.6273427022435571
12.211999999999998;0.5712854091224889;0.6267220983473327
12.467;0.5727290893597584;0.6255145157378587
12.723999999999998;0.5745321784206469;0.624487069835071
12.987999999999998;0.5552033142091699;0.6299763912850583
13.168999999999999;0.5177081283560925;0.6393032837354131
13.383000000000001;0.4540105131504598;0.6536963524536374
13.578999999999999;0.3812930995151144;0.6697633706003285
13.769;0.32546685874545495;0.6793270633780016
13.999;0.28930768014031016;0.688815972989367
14.208;0.285617918148516;0.6902804548868932
14.458999999999998;0.2841532658368279;0.691271828725989
14.702999999999998;0.28292507928291943;0.6925189900129342
15.005;0.28173442242366464;0.694422684286118
15.333999999999998;0.28081264269891004;0.6969223933111058
15.571;0.2806299873286003;0.6985135551736327
15.754;0.281035736619819;0.7037239558988687
15.915999999999999;0.28503230718721173;0.723747779936644
16.144999999999996;0.3044385834779709;0.7720324983827261
16.314;0.33022452437669575;0.8150526714369232
16.524;0.3508468386747546;0.8495222287138394
16.730000000000004;0.3527340598275297;0.8530861015513339
16.963;0.3522241285842377;0.8515461382137409
17.161;0.3520161641096701;0.85030049907376
17.281;0.3519868825988015;0.8498155863536156
17.426000000000002;0.3520287310330184;0.8489573067458017
17.641;0.352397594580982;0.8470107784485679
17.877000000000002;0.35298652841711;0.8454545049357037
18.073999999999998;0.35369309371391344;0.8442707401611105
18.307000000000002;0.3547549405095906;0.8430242784456186
18.505000000000003;0.3558234296148373;0.8421350698607238
18.695999999999998;0.3569643933204642;0.8414409166932633
18.884;0.3578203153226578;0.8410594078560486
19.113;0.3588005384063133;0.8407215253718615
19.333;0.35903763866137267;0.8406975778695576
19.524;0.35779815225123895;0.8412061057497454
19.729;0.35658199181867006;0.8419457221438852
19.928000000000004;0.3555124044207436;0.8428549900404901
20.1;0.35469956066725156;0.8437832988386376
20.283;0.3539809591160094;0.8448820848092758
20.476;0.353394808621234;0.8461810676609676
20.692999999999998;0.35282010315400303;0.8481486389353702
20.918;0.35264996113185226;0.8495806749179607
21.093000000000004;0.3526959285234802;0.8507761831485657
21.244999999999997;0.3528824112187499;0.8518379032861271
21.454;0.3533325303362706;0.8532338003937829
21.649;0.35396332095394506;0.8544704514583233
21.808;0.3546211878722073;0.8554074736096645
21.955;0.3553294506542542;0.8561927042322042
22.136000000000003;0.3563711664272082;0.857078499259039
22.346000000000004;0.357843146391849;0.8580268642489615
22.578000000000003;0.3591490971462122;0.8585861859634336
22.764000000000003;0.3603988043687216;0.8588920146867173
22.969;0.3618341625104125;0.8590147831186298
23.159;0.3640221583905855;0.8588189212536191
23.374000000000002;0.3905197008942111;0.85317383078272
23.534;0.4251459499104893;0.8445257306648145
23.739000000000004;0.4863049969225713;0.8236094110604233
