time;robot_x;robot_y
0.004000000000000448;0.5046105585355122;0.5006427473844772
0.27500000000000036;0.549895868892801;0.5005530052106726
0.5540000000000003;0.6337199405622547;0.5002982420181172
0.8310000000000004;0.7583117052404619;0.49914593817426256
1.1430000000000007;0.9138064292112928;0.4969540369182552
1.4410000000000007;1.0628386420028868;0.4946332980433721
1.7550000000000008;1.2198143867223836;0.4919497160909336
2.024000000000001;1.3542889529195345;0.48944303286984003
2.335000000000001;1.5098004384704655;0.48630308926839466
2.638;1.6612717681284765;0.4830055039533744
2.952;1.8188063594990767;0.4793553570962584
3.261000000000001;1.9727671957614756;0.4755493191439032
3.577;2.1312730271476306;0.4714332041864025
3.8629999999999995;2.2736999501911113;0.46750974957382396
4.2010000000000005;2.443156471897622;0.4625851747104965
4.537000000000001;2.6105603452512818;0.4574053659290632
4.83;2.7575006351564935;0.4526274272651293
5.131;2.9079223666683958;0.447499896374622
5.447000000000001;3.0653847842379847;0.4419090360890733
5.753;3.2187904397752285;0.43621678956779714
6.089;3.3862137781924657;0.4297716318367155
6.415000000000001;3.5491220465831126;0.4232560335022795
6.727;3.704973221034782;0.4167940441212546
7.056000000000001;3.869355640906043;0.40968485798512905
7.352;4.0172245784827645;0.4030534021657873
7.666;4.17405721288232;0.3957664327640065
7.959;4.3203724019263365;0.3887159213995469
8.3;4.49069743886936;0.38018820325037517
8.593;4.637015123747432;0.3726406002527014
8.912;4.796343868333993;0.3641914004674213
9.224;4.952142585828026;0.35570203232280934
9.525;5.102436842220811;0.34728405853734584
9.833000000000002;5.256186501740251;0.3384387315702102
10.151;5.414927938329919;0.32904639886360343
10.443999999999999;5.5611714174156734;0.32016947380271993
10.728000000000002;5.702909995651871;0.31134668973404805
11.038;5.858152227882929;0.30148927748563065
11.324000000000002;6.000320480305944;0.292253781141304
11.638000000000002;6.157527610129755;0.2818424008772714
11.937000000000001;6.306153748721581;0.27175890407500836
12.227;6.451343474130624;0.26168434314529926
12.544;6.6094704210378925;0.25048138523392455
12.844999999999999;6.748947406691773;0.24005311246355648
13.187999999999999;6.839978545886456;0.23065292592338615
13.512;6.88524595047564;0.22520770420780092
13.811;6.885276035732091;0.2250706767851084
14.082;6.883470919532826;0.22455840754959586
14.309999999999999;6.882071504941883;0.22384765540199755
14.562999999999999;6.88089488385885;0.22296470458267428
14.835999999999999;6.8803526711050065;0.22242891591410172
15.149000000000001;6.879099969364078;0.22021008104396228
15.475000000000001;6.878523519594193;0.21799621456061777
15.767;6.8785077916858866;0.2159455328236853
16.039;6.878905708783042;0.2140629598595414
16.275;6.879378122222196;0.21287811513004862
16.568;6.879497888439651;0.21063677141017223
16.882;6.877340357988949;0.20030653929257614
17.181;6.875934579840754;0.18846329631819603
17.485;6.875712157843139;0.17794964302765773
17.762;6.859317871456732;0.18697624722734713
18.003;6.81969218395751;0.21539895232985154
18.215;6.770185142279843;0.2594254745506235
18.452;6.704020415322207;0.3361401721767967
18.731;6.62329209729276;0.44685276965298154
19.046;6.5304214138615135;0.574683004409339
19.359;6.43845810048309;0.7012932931355977
19.642;6.355309790879654;0.8157705648444248
19.957;6.263078890390031;0.9427898276266755
20.267;6.172015084647962;1.0682210770831826
20.581;6.079805119528968;1.1952840250371324
20.856;5.998764841024545;1.3069726442583691
21.169;5.907147749366421;1.4332454303283384
21.501;5.809424582982482;1.5679877240298141
21.818;5.716713886021527;1.6958919867404054
22.112000000000002;5.630142881379435;1.8153279003760487
22.39;5.548862845423553;1.9274822254746522
22.684;5.462315823334821;2.0468830391256487
22.955000000000002;5.383069679543267;2.156182255426864
23.242;5.2985576370122605;2.2727427648824916
23.534;5.21286386358186;2.3909235540506857
23.813;5.131262013669053;2.503466789802606
24.112000000000002;5.043214899788051;2.6248835936245807
24.436;4.948075268061213;2.7560230406140334
24.717;4.865554906981751;2.869762777644048
25.016000000000002;4.777747682036772;2.990760149213053
25.305;4.692905292986318;3.1077090394594533
25.566;4.616607600496705;3.212922987807221
25.871;4.52707901110812;3.336391204750146
26.186000000000003;4.434649873049641;3.463861844377118
26.513;4.338670263996143;3.5962104781227726
26.843;4.2418371407099835;3.729778345757942
27.169999999999998;4.145855528433999;3.8621658640825496
27.493;4.051082086103826;3.992909852978207
27.828999999999997;3.952480317018972;4.1288956869192805
28.136999999999997;3.861760017458152;4.253972103672364
28.439000000000004;3.7734084766728926;4.375806843255781
28.7;3.6967830721024946;4.481447575592951
29.028000000000002;3.6001845033012927;4.614599804797829
29.337;3.5097777280233036;4.739231105891913
29.633;3.422879612937115;4.859016181039542
29.968;3.3245533895437482;4.994576947714016
30.297;3.227995577983876;5.1277292413855395
30.62;3.132354444430222;5.2596837768214835
30.913;3.0472746394810497;5.377069549156426
31.212;2.959268452633301;5.498506226916513
31.532999999999998;2.8654192609661813;5.628057029136041
31.839000000000002;2.783039869249858;5.737584264661451
32.150000000000006;2.7376992542405336;5.796240419226839
32.43300000000001;2.7218904234333645;5.808532714557599
32.69;2.719292940864709;5.809466260730064
32.917;2.7203347552128996;5.809360790851212
33.169;2.7093011909628006;5.8064002415495475
33.415000000000006;2.670189752506339;5.785944388955426
33.635999999999996;2.6204076827886396;5.743502580448751
33.857;2.5678492748925024;5.672809888435594
34.090999999999994;2.5134679724497744;5.574441598582623
34.384;2.4446381056851623;5.445686046159301
34.685;2.37357170496286;5.313024352963433
35.004999999999995;2.297903975195425;5.1720501924663935
35.307;2.2263827198792105;5.0390785009450605
35.613;2.1537889495062057;4.904395423924497
35.858999999999995;2.095133811464182;4.795735220947445
